FECHA,CO,Temp Ext
23/06/18,0.435,14.8
23/06/18,0.435,14.8
23/06/18,0.676,16.6
23/06/18,0.676,16.6
23/06/18,0.825,14.3
23/06/18,0.825,14.3
23/06/18,0.497,14.5
23/06/18,0.497,14.5
23/06/18,0.572,22.9
23/06/18,0.572,22.9
23/06/18,0.666,18.9
23/06/18,0.666,18.9
23/06/18,0.73,21
23/06/18,0.73,21
23/06/18,0.528,16.8
23/06/18,0.528,16.8
23/06/18,0.855,15.6
23/06/18,0.855,15.6
23/06/18,0.7,17.4
23/06/18,0.7,17.4
24/06/18,1.1,18.3
24/06/18,1.1,18.3
24/06/18,0.778,19.8
24/06/18,0.778,19.8
24/06/18,1.201,18.3
24/06/18,1.201,18.3
24/06/18,0.341,14.6
24/06/18,0.341,14.6
24/06/18,0.666,23
24/06/18,0.666,23
24/06/18,0.666,18
24/06/18,0.666,18
24/06/18,0.514,23.5
24/06/18,0.514,23.5
24/06/18,0.489,17.6
24/06/18,0.489,17.6
24/06/18,0.506,23.1
24/06/18,0.506,23.1
24/06/18,0.428,22.2
24/06/18,0.428,22.2
24/06/18,0.387,13.9
24/06/18,0.387,13.9
24/06/18,0.492,13.2
24/06/18,0.492,13.2
24/06/18,0.523,13.1
24/06/18,0.523,13.1
24/06/18,0.299,16.3
24/06/18,0.299,16.3
24/06/18,0.427,16.4
24/06/18,0.427,16.4
24/06/18,0.315,16.3
24/06/18,0.315,16.3
24/06/18,0.311,16.5
24/06/18,0.311,16.5
24/06/18,0.276,16.3
24/06/18,0.276,16.3
24/06/18,0.468,20.7
24/06/18,0.468,20.7
24/06/18,0.43,13.5
24/06/18,0.43,13.5
24/06/18,0.488,19.3
24/06/18,0.488,19.3
24/06/18,0.586,13.5
24/06/18,0.586,13.5
24/06/18,0.457,17.2
24/06/18,0.457,17.2
24/06/18,0.512,15.1
24/06/18,0.512,15.1
25/06/18,0.508,13.8
25/06/18,0.508,13.8
25/06/18,0.52,14.2
25/06/18,0.52,14.2
25/06/18,0.779,17.9
25/06/18,0.779,17.9
25/06/18,0.756,17.6
25/06/18,0.756,17.6
25/06/18,1.059,14.7
25/06/18,1.059,14.7
25/06/18,0.997,15.2
25/06/18,0.997,15.2
25/06/18,0.443,22.2
25/06/18,0.443,22.2
25/06/18,0.57,20.5
25/06/18,0.57,20.5
25/06/18,0.514,21.7
25/06/18,0.514,21.7
25/06/18,0.827,16.4
25/06/18,0.827,16.4
25/06/18,0.487,19.1
25/06/18,0.487,19.1
25/06/18,0.359,22.8
25/06/18,0.359,22.8
25/06/18,0.383,22.3
25/06/18,0.383,22.3
25/06/18,0.544,20.5
25/06/18,0.544,20.5
25/06/18,0.405,16.8
25/06/18,0.405,16.8
25/06/18,0.343,14.8
25/06/18,0.343,14.8
25/06/18,0.301,16.1
25/06/18,0.301,16.1
25/06/18,0.524,20.4
25/06/18,0.524,20.4
25/06/18,0.402,22.7
25/06/18,0.402,22.7
25/06/18,0.754,14.9
25/06/18,0.754,14.9
25/06/18,0.291,15.3
25/06/18,0.291,15.3
25/06/18,0.303,16.4
25/06/18,0.303,16.4
25/06/18,0.293,16.2
25/06/18,0.293,16.2
25/06/18,0.466,13.8
25/06/18,0.466,13.8
26/06/18,0.322,13.7
26/06/18,0.322,13.7
26/06/18,0.38,13.6
26/06/18,0.38,13.6
26/06/18,0.268,13.5
26/06/18,0.268,13.5
26/06/18,0.861,18.7
26/06/18,0.861,18.7
26/06/18,0.959,20
26/06/18,0.959,20
26/06/18,0.848,20.7
26/06/18,0.848,20.7
26/06/18,0.667,21.7
26/06/18,0.667,21.7
26/06/18,0.751,18.5
26/06/18,0.751,18.5
26/06/18,0.761,21.7
26/06/18,0.761,21.7
26/06/18,0.68,17.9
26/06/18,0.68,17.9
26/06/18,0.581,17.6
26/06/18,0.581,17.6
26/06/18,0.649,20.5
26/06/18,0.649,20.5
26/06/18,0.627,20.9
26/06/18,0.627,20.9
26/06/18,0.295,13.4
26/06/18,0.295,13.4
26/06/18,0.518,20.3
26/06/18,0.518,20.3
26/06/18,0.452,18.9
26/06/18,0.452,18.9
26/06/18,0.805,13.3
26/06/18,0.805,13.3
26/06/18,0.337,13.5
26/06/18,0.337,13.5
26/06/18,0.462,13.7
26/06/18,0.462,13.7
26/06/18,0.509,17.9
26/06/18,0.509,17.9
26/06/18,0.451,13.1
26/06/18,0.451,13.1
26/06/18,0.815,13.9
26/06/18,0.815,13.9
26/06/18,0.664,15
26/06/18,0.664,15
26/06/18,0.519,16.6
26/06/18,0.519,16.6
27/06/18,0.557,17
27/06/18,0.557,17
27/06/18,0.796,14.8
27/06/18,0.796,14.8
27/06/18,1.114,15.5
27/06/18,1.114,15.5
27/06/18,0.591,20.6
27/06/18,0.591,20.6
27/06/18,0.591,21.6
27/06/18,0.591,21.6
27/06/18,0.53,13.9
27/06/18,0.53,13.9
27/06/18,1.142,15.5
27/06/18,1.142,15.5
27/06/18,0.832,19.4
27/06/18,0.832,19.4
27/06/18,0.532,13.8
27/06/18,0.532,13.8
27/06/18,0.782,15.8
27/06/18,0.782,15.8
27/06/18,0.335,17
27/06/18,0.335,17
27/06/18,0.329,16.6
27/06/18,0.329,16.6
27/06/18,0.483,21.9
27/06/18,0.483,21.9
27/06/18,0.521,22.3
27/06/18,0.521,22.3
27/06/18,0.369,16.5
27/06/18,0.369,16.5
27/06/18,0.386,16.1
27/06/18,0.386,16.1
27/06/18,0.598,15.9
27/06/18,0.598,15.9
27/06/18,0.384,16.6
27/06/18,0.384,16.6
27/06/18,0.416,22.3
27/06/18,0.416,22.3
27/06/18,0.455,17.5
27/06/18,0.455,17.5
27/06/18,0.734,14.2
27/06/18,0.734,14.2
27/06/18,1.059,15.3
27/06/18,1.059,15.3
27/06/18,0.856,17.5
27/06/18,0.856,17.5
27/06/18,0.825,15.4
27/06/18,0.825,15.4
28/06/18,1.859,16.3
28/06/18,1.859,16.3
28/06/18,1.442,16.1
28/06/18,1.442,16.1
28/06/18,1.389,15.1
28/06/18,1.389,15.1
28/06/18,0.806,15.5
28/06/18,0.806,15.5
28/06/18,1.219,15.3
28/06/18,1.219,15.3
28/06/18,0.549,20.7
28/06/18,0.549,20.7
28/06/18,1.133,16
28/06/18,1.133,16
28/06/18,0.996,15
28/06/18,0.996,15
28/06/18,1.412,15.6
28/06/18,1.412,15.6
28/06/18,0.487,23.3
28/06/18,0.487,23.3
28/06/18,0.763,16.7
28/06/18,0.763,16.7
28/06/18,0.6,17.8
28/06/18,0.6,17.8
28/06/18,0.474,21.9
28/06/18,0.474,21.9
28/06/18,0.44,23.4
28/06/18,0.44,23.4
28/06/18,0.511,20.8
28/06/18,0.511,20.8
28/06/18,0.519,14.8
28/06/18,0.519,14.8
28/06/18,0.854,15.4
28/06/18,0.854,15.4
28/06/18,0.352,15
28/06/18,0.352,15
28/06/18,0.379,15.2
28/06/18,0.379,15.2
28/06/18,0.327,15.3
28/06/18,0.327,15.3
28/06/18,0.422,15.4
28/06/18,0.422,15.4
28/06/18,0.34,14.8
28/06/18,0.34,14.8
28/06/18,0.494,18.8
28/06/18,0.494,18.8
28/06/18,1.394,15.8
28/06/18,1.394,15.8
29/06/18,0.816,15.8
29/06/18,0.816,15.8
29/06/18,0.873,13.2
29/06/18,0.873,13.2
29/06/18,0.455,15.7
29/06/18,0.455,15.7
29/06/18,0.357,15.6
29/06/18,0.357,15.6
29/06/18,0.695,19.8
29/06/18,0.695,19.8
29/06/18,0.369,15.5
29/06/18,0.369,15.5
29/06/18,0.604,18.7
29/06/18,0.604,18.7
29/06/18,0.628,13.6
29/06/18,0.628,13.6
29/06/18,0.354,20.7
29/06/18,0.354,20.7
29/06/18,0.387,22
29/06/18,0.387,22
29/06/18,0.414,20.9
29/06/18,0.414,20.9
29/06/18,0.389,15.7
29/06/18,0.389,15.7
29/06/18,0.683,17.6
29/06/18,0.683,17.6
29/06/18,0.557,17.6
29/06/18,0.557,17.6
29/06/18,0.489,15.3
29/06/18,0.489,15.3
29/06/18,0.341,21.7
29/06/18,0.341,21.7
29/06/18,0.613,15.6
29/06/18,0.613,15.6
29/06/18,0.4,22.1
29/06/18,0.4,22.1
29/06/18,0.449,19.2
29/06/18,0.449,19.2
29/06/18,0.685,15.1
29/06/18,0.685,15.1
29/06/18,0.577,17.1
29/06/18,0.577,17.1
29/06/18,0.656,13.5
29/06/18,0.656,13.5
29/06/18,0.387,13.8
29/06/18,0.387,13.8
29/06/18,0.821,14.8
29/06/18,0.821,14.8
30/06/18,0.757,20
30/06/18,2.06,15
30/06/18,0.784,21.4
30/06/18,1.662,16.2
30/06/18,0.791,15
30/06/18,1.606,14.2
30/06/18,0.43,24.4
30/06/18,0.484,22.4
30/06/18,0.492,23.4
30/06/18,0.574,14.7
30/06/18,0.371,24.2
30/06/18,0.704,20.5
30/06/18,0.492,23.7
30/06/18,0.348,24
30/06/18,0.5,21.4
30/06/18,0.82,14.5
30/06/18,0.774,17.7
30/06/18,0.897,20.3
30/06/18,0.876,16
30/06/18,0.486,20.4
30/06/18,0.559,14.9
30/06/18,0.531,19.1
30/06/18,0.772,17.5
30/06/18,0.772,17.5
30/06/18,0.719,16.7
01/07/18,0.614,18.8
01/07/18,0.714,19.1
01/07/18,1.392,19
01/07/18,0.582,19
01/07/18,0.534,16.4
01/07/18,1.142,18.9
01/07/18,0.899,16.2
01/07/18,0.706,16.7
01/07/18,0.685,16
01/07/18,0.829,15.9
01/07/18,0.314,17.3
01/07/18,0.631,23.6
01/07/18,0.517,17.6
01/07/18,0.629,18.7
01/07/18,0.478,17.9
01/07/18,0.497,23.9
01/07/18,0.463,24.1
01/07/18,0.429,24.5
01/07/18,0.466,16.7
01/07/18,0.38,22.2
01/07/18,0.403,22.7
01/07/18,0.397,24.7
01/07/18,0.371,21
01/07/18,0.388,19.3
02/07/18,0.577,16.3
02/07/18,0.63,19.2
02/07/18,,18.4
02/07/18,0.786,16.8
02/07/18,,18.2
02/07/18,,15.2
02/07/18,,16.3
02/07/18,0.559,23.6
02/07/18,0.526,23.8
02/07/18,0.466,24.4
02/07/18,0.51,25.2
02/07/18,,15.8
02/07/18,,15.4
02/07/18,0.421,25.2
02/07/18,1.017,15.5
02/07/18,,15.7
02/07/18,0.992,16.2
02/07/18,,15.5
02/07/18,0.563,22
02/07/18,0.501,20.6
02/07/18,0.649,17.5
02/07/18,0.613,19.1
02/07/18,0.699,17
02/07/18,0.535,16.8
03/07/18,0.775,19.9
03/07/18,0.774,22.6
03/07/18,0.557,18.6
03/07/18,0.823,20.7
03/07/18,0.523,14.8
03/07/18,0.654,14.9
03/07/18,0.653,21.5
03/07/18,0.599,23.7
03/07/18,0.475,15.7
03/07/18,0.399,16.6
03/07/18,0.525,24.1
03/07/18,0.792,18.9
03/07/18,0.499,22.5
03/07/18,0.526,18
03/07/18,0.373,16.1
03/07/18,0.446,16.3
03/07/18,0.562,16.7
03/07/18,0.377,16.1
03/07/18,0.468,17.8
03/07/18,0.439,23.3
03/07/18,0.52,24.2
03/07/18,0.992,15.7
03/07/18,0.8,18.2
03/07/18,0.703,16.9
04/07/18,0.798,21.5
04/07/18,1.014,22.4
04/07/18,0.465,19.7
04/07/18,0.609,23.4
04/07/18,0.601,23.8
04/07/18,0.855,13.3
04/07/18,0.686,22.9
04/07/18,0.621,22.1
04/07/18,0.56,24.6
04/07/18,0.377,14.4
04/07/18,0.335,16.9
04/07/18,0.857,21
04/07/18,0.344,17.1
04/07/18,0.759,14.8
04/07/18,0.442,24.1
04/07/18,0.469,14.7
04/07/18,0.377,17.3
04/07/18,0.935,14.1
04/07/18,0.744,19.1
04/07/18,0.319,15.9
04/07/18,0.728,17.3
04/07/18,0.402,25.8
04/07/18,0.411,25.4
04/07/18,0.857,15.8
05/07/18,1.142,21.1
05/07/18,1.249,22.4
05/07/18,0.859,20.6
05/07/18,0.331,12.7
05/07/18,0.414,18.4
05/07/18,0.604,21.6
05/07/18,0.682,23.8
05/07/18,0.356,18
05/07/18,0.481,22.6
05/07/18,0.903,23.2
05/07/18,0.687,24.3
05/07/18,0.531,20.6
05/07/18,0.474,24.6
05/07/18,0.675,19.1
05/07/18,0.724,12.3
05/07/18,0.371,12.7
05/07/18,0.459,23.6
05/07/18,0.37,16.2
05/07/18,0.443,24.3
05/07/18,0.794,17.2
05/07/18,0.662,13.2
05/07/18,0.771,15.5
05/07/18,0.91,13.7
05/07/18,0.412,13.6
06/07/18,0.332,18.6
06/07/18,0.331,18.1
06/07/18,0.462,19.8
06/07/18,0.639,14.5
06/07/18,0.777,14.9
06/07/18,0.267,17.2
06/07/18,0.706,20.4
06/07/18,0.309,15.5
06/07/18,0.467,14.9
06/07/18,0.556,19.6
06/07/18,0.293,16.5
06/07/18,0.567,16.1
06/07/18,0.663,21.5
06/07/18,0.526,17.9
06/07/18,0.452,22.2
06/07/18,0.409,21.2
06/07/18,0.462,19.5
06/07/18,0.444,23.4
06/07/18,0.759,22.5
06/07/18,0.63,23.3
06/07/18,0.422,24.2
06/07/18,0.422,23.1
06/07/18,0.367,23.9
06/07/18,0.475,23.9
07/07/18,1.181,20.4
07/07/18,1.094,20.3
07/07/18,0.456,19
07/07/18,1.023,21.1
07/07/18,0.763,19.3
07/07/18,0.613,19.3
07/07/18,0.409,16
07/07/18,0.569,17.4
07/07/18,0.585,22.4
07/07/18,0.449,16.4
07/07/18,0.491,23.2
07/07/18,0.705,22.3
07/07/18,0.421,21
07/07/18,0.367,15.9
07/07/18,0.473,22.3
07/07/18,0.583,16.1
07/07/18,0.46,18.7
07/07/18,0.436,19.9
07/07/18,0.495,16.3
07/07/18,0.602,16.3
07/07/18,0.406,17.5
07/07/18,0.463,23.2
07/07/18,0.548,22.6
07/07/18,0.349,19.1
08/07/18,0.846,15.5
08/07/18,0.658,15.1
08/07/18,0.382,20.9
08/07/18,0.78,17.7
08/07/18,0.821,15.4
08/07/18,0.441,23
08/07/18,0.589,18.8
08/07/18,0.389,22
08/07/18,0.385,18
08/07/18,0.428,22.5
08/07/18,0.3,16.3
08/07/18,0.427,23
08/07/18,0.407,15.8
08/07/18,0.283,15.3
08/07/18,0.406,19.7
08/07/18,0.389,15.2
08/07/18,0.308,15.8
08/07/18,0.404,15.1
08/07/18,0.346,15.2
08/07/18,0.419,23.3
08/07/18,0.409,15.5
08/07/18,0.295,15.1
08/07/18,0.39,19
08/07/18,0.371,17.6
09/07/18,0.836,17.1
09/07/18,0.862,17.6
09/07/18,1.097,18.2
09/07/18,0.762,18.3
09/07/18,0.508,18.6
09/07/18,0.484,18.6
09/07/18,0.655,17.8
09/07/18,0.445,14.3
09/07/18,0.576,13.8
09/07/18,0.602,17.7
09/07/18,0.482,18.2
09/07/18,0.802,14.1
09/07/18,0.497,20.6
09/07/18,0.3,14.2
09/07/18,0.281,14.1
09/07/18,0.43,14
09/07/18,0.537,18
09/07/18,0.644,19.4
09/07/18,0.317,13.9
09/07/18,0.342,14.4
09/07/18,0.529,20
09/07/18,0.711,16.6
09/07/18,0.351,14.4
09/07/18,0.765,14.9
10/07/18,0.484,16.3
10/07/18,0.69,16.2
10/07/18,0.877,15
10/07/18,0.69,15.9
10/07/18,0.909,15.8
10/07/18,0.669,15.6
10/07/18,0.285,15.9
10/07/18,0.616,18.7
10/07/18,0.537,22.4
10/07/18,0.546,23
10/07/18,0.546,15.3
10/07/18,0.496,21.5
10/07/18,0.32,17.2
10/07/18,0.326,16.2
10/07/18,1.048,15.4
10/07/18,0.526,22.6
10/07/18,0.283,16.1
10/07/18,0.505,22.9
10/07/18,0.242,20
10/07/18,0.513,16.1
10/07/18,0.229,15.7
10/07/18,0.292,15.5
10/07/18,0.416,20.8
10/07/18,0.172,18.3
11/07/18,1.041,17.3
11/07/18,0.562,15.1
11/07/18,0.641,15.1
11/07/18,0.542,15.3
11/07/18,0.745,18.6
11/07/18,0.806,17
11/07/18,0.522,21.3
11/07/18,0.59,14.6
11/07/18,0.581,20.1
11/07/18,0.937,14.2
11/07/18,0.53,20.7
11/07/18,0.865,15.7
11/07/18,0.586,14.4
11/07/18,1.016,14.7
11/07/18,0.667,15.6
11/07/18,0.754,17.2
11/07/18,0.405,22.6
11/07/18,0.4,22.6
11/07/18,0.366,21.7
11/07/18,0.381,20.8
11/07/18,0.682,15.8
11/07/18,0.428,19.3
11/07/18,0.604,16.9
11/07/18,0.373,18.3
12/07/18,2.216,16.2
12/07/18,1.634,16.8
12/07/18,0.741,16.5
12/07/18,1.765,16.6
12/07/18,1.001,17.8
12/07/18,1.044,17.5
12/07/18,0.84,18.6
12/07/18,1.165,16.9
12/07/18,1.125,14.1
12/07/18,1.325,14.6
12/07/18,0.727,14.2
12/07/18,0.534,14.6
12/07/18,0.501,15.3
12/07/18,0.541,21.4
12/07/18,0.45,15.6
12/07/18,0.786,16.2
12/07/18,0.867,15.6
12/07/18,0.525,19.9
12/07/18,0.425,22.2
12/07/18,0.459,21.2
12/07/18,0.407,15.8
12/07/18,0.612,17.7
12/07/18,0.715,19.1
12/07/18,0.435,15.9
13/07/18,0.965,20.7
13/07/18,0.687,20.3
13/07/18,0.751,19.7
13/07/18,0.601,14.8
13/07/18,0.351,21.4
13/07/18,1.268,13.6
13/07/18,0.501,14.5
13/07/18,0.506,14.3
13/07/18,1.174,15.6
13/07/18,0.283,22.6
13/07/18,0.489,14
13/07/18,0.323,23.3
13/07/18,0.548,22.6
13/07/18,0.607,15.1
13/07/18,0.34,24.1
13/07/18,0.615,13.9
13/07/18,0.257,24.4
13/07/18,0.373,20.2
13/07/18,1.066,14.1
13/07/18,0.357,24.4
13/07/18,0.271,24.8
13/07/18,0.378,18.8
13/07/18,0.501,17.2
13/07/18,0.803,15.4
14/07/18,0.837,17.7
14/07/18,0.729,16.9
14/07/18,0.854,18.6
14/07/18,1.305,16
14/07/18,0.727,18.9
14/07/18,0.766,16.3
14/07/18,0.479,18.7
14/07/18,0.536,16.5
14/07/18,1.017,20.1
14/07/18,1.289,20.8
14/07/18,0.892,22.2
14/07/18,0.465,17.1
14/07/18,0.768,21.1
14/07/18,0.523,22.9
14/07/18,0.411,23.6
14/07/18,0.431,23.1
14/07/18,0.459,24.1
14/07/18,0.483,20.3
14/07/18,0.337,24.3
14/07/18,0.478,22.3
14/07/18,0.667,19.1
14/07/18,1.205,16.5
14/07/18,0.478,21.3
14/07/18,0.83,17.7
15/07/18,0.607,13.9
15/07/18,0.473,14.2
15/07/18,0.701,14.3
15/07/18,0.743,17.3
15/07/18,0.834,17.9
15/07/18,0.84,19
15/07/18,0.732,20.7
15/07/18,0.747,19.8
15/07/18,0.633,21
15/07/18,1.139,15.4
15/07/18,1.127,14.8
15/07/18,1.135,18.2
15/07/18,0.683,14.6
15/07/18,0.72,23.2
15/07/18,0.665,22.7
15/07/18,0.646,22.4
15/07/18,0.652,14.2
15/07/18,0.667,14.1
15/07/18,0.601,19.3
15/07/18,0.816,14.4
15/07/18,0.774,18.1
15/07/18,0.57,13.7
15/07/18,0.527,13.6
15/07/18,0.962,16.5
16/07/18,1.263,16.6
16/07/18,0.854,16.7
16/07/18,0.548,18.4
16/07/18,0.654,22.3
16/07/18,0.649,19.5
16/07/18,0.686,19.5
16/07/18,1.218,16.8
16/07/18,0.907,16.4
16/07/18,0.617,22.7
16/07/18,0.667,20.4
16/07/18,0.363,14.4
16/07/18,0.588,22.2
16/07/18,0.645,19
16/07/18,0.567,17.6
16/07/18,0.351,15.3
16/07/18,0.909,14.6
16/07/18,0.847,16.7
16/07/18,1.077,15.4
16/07/18,0.636,17.6
16/07/18,0.379,13.8
16/07/18,0.362,15.3
16/07/18,0.666,14.2
16/07/18,0.342,16.4
16/07/18,0.433,14
17/07/18,1.285,17.9
17/07/18,0.838,18
17/07/18,0.65,19.9
17/07/18,0.328,15.7
17/07/18,0.456,16
17/07/18,0.633,16.3
17/07/18,1.207,14.9
17/07/18,0.379,14.9
17/07/18,0.334,15.2
17/07/18,0.551,16.3
17/07/18,0.492,15.1
17/07/18,0.542,22.7
17/07/18,0.758,14.8
17/07/18,0.401,21.1
17/07/18,0.332,21.8
17/07/18,0.572,18.3
17/07/18,0.58,17.6
17/07/18,0.33,23.4
17/07/18,0.924,15.9
17/07/18,0.961,17.9
17/07/18,0.339,22.3
17/07/18,0.284,23.2
17/07/18,0.599,16.9
17/07/18,0.419,19.5
18/07/18,0.777,21.1
18/07/18,0.878,20.9
18/07/18,0.786,19.6
18/07/18,0.258,13.9
18/07/18,0.476,19.9
18/07/18,0.56,21
18/07/18,0.39,24
18/07/18,0.627,23
18/07/18,0.321,16.6
18/07/18,0.414,23.1
18/07/18,0.535,22.1
18/07/18,0.25,13.2
18/07/18,0.481,24
18/07/18,0.37,16.9
18/07/18,0.5,23.7
18/07/18,0.525,12.9
18/07/18,0.537,23.6
18/07/18,0.823,18
18/07/18,0.615,12.8
18/07/18,0.328,13
18/07/18,0.819,14.7
18/07/18,0.629,16.1
18/07/18,0.386,17.2
18/07/18,0.973,13.6
19/07/18,1.508,17.3
19/07/18,1.624,16.1
19/07/18,1.21,19
19/07/18,1.309,15.8
19/07/18,0.835,15.8
19/07/18,0.82,20.5
19/07/18,0.541,16
19/07/18,0.531,17.7
19/07/18,0.479,18.3
19/07/18,0.43,16.6
19/07/18,0.404,17.1
19/07/18,0.59,19.2
19/07/18,0.535,22.3
19/07/18,0.507,23.5
19/07/18,,24.1
20/07/18,0.222,19.1
20/07/18,0.441,20.1
20/07/18,,21.3
20/07/18,,22.2
20/07/18,,23.3
20/07/18,,25
20/07/18,,25.6
21/07/18,1.414,20.8
21/07/18,1.54,21.9
21/07/18,0.962,20.1
21/07/18,1.214,23.1
21/07/18,0.645,18.9
21/07/18,0.77,22.9
21/07/18,0.525,17.7
21/07/18,0.485,18.4
21/07/18,0.709,21.8
21/07/18,0.554,18
21/07/18,0.685,23.6
21/07/18,0.632,23.5
21/07/18,1.167,13.9
21/07/18,0.832,23.9
21/07/18,0.535,24.5
21/07/18,0.532,24.8
21/07/18,0.928,13.5
21/07/18,0.427,14.2
21/07/18,0.585,13.5
21/07/18,0.853,20.3
21/07/18,0.427,13.2
21/07/18,0.984,18.2
21/07/18,1.089,14.6
21/07/18,1.062,16.2
22/07/18,0.677,15.8
22/07/18,0.846,15.9
22/07/18,1.515,15.3
22/07/18,0.956,15.1
22/07/18,0.997,15.1
22/07/18,1.109,20.8
22/07/18,1.169,21.6
22/07/18,1.168,22.7
22/07/18,0.757,16.5
22/07/18,0.597,15.4
22/07/18,0.885,15.3
22/07/18,0.454,24.7
22/07/18,0.447,25.4
22/07/18,0.443,23.7
22/07/18,0.571,26.5
22/07/18,0.413,22.7
22/07/18,0.828,24.9
22/07/18,1.154,15.5
22/07/18,0.609,25.9
22/07/18,0.475,26.2
22/07/18,0.479,21.6
22/07/18,0.847,16.7
22/07/18,0.599,18.5
22/07/18,0.476,20.2
23/07/18,0.476,17.5
23/07/18,0.273,20.5
23/07/18,1.601,16.6
23/07/18,0.305,21.5
23/07/18,0.615,23.3
23/07/18,1.584,20
23/07/18,0.961,19.5
23/07/18,0.94,17.7
23/07/18,0.146,26.7
23/07/18,1.085,16.7
23/07/18,0.23,25.3
23/07/18,0.732,16.7
23/07/18,0.185,26.4
23/07/18,0.919,18.6
23/07/18,0.118,26.9
23/07/18,0.14,26.4
23/07/18,1.648,16.5
23/07/18,0.718,25.4
23/07/18,0.336,26.1
23/07/18,1.265,17.9
23/07/18,1.003,19.5
23/07/18,0.219,19.5
23/07/18,0.046,
23/07/18,0.002,
24/07/18,0.736,22.3
24/07/18,0.657,19.6
24/07/18,0.814,25.5
24/07/18,0.462,18
24/07/18,0.566,17.2
24/07/18,0.489,19.9
24/07/18,0.495,18.8
24/07/18,0.699,17.2
24/07/18,0.432,19.4
24/07/18,0.606,18
24/07/18,0.642,27
24/07/18,0.802,24.8
24/07/18,0.827,17.5
24/07/18,0.492,17.9
24/07/18,0.808,26.1
24/07/18,0.953,17.9
24/07/18,0.679,27
24/07/18,0.683,27.7
24/07/18,0.759,24.1
24/07/18,0.738,23
24/07/18,0.877,20.4
24/07/18,0.633,27.6
24/07/18,0.79,22
24/07/18,1.08,19.2
25/07/18,1.008,22.9
25/07/18,0.852,24
25/07/18,0.934,21.1
25/07/18,0.813,22.2
25/07/18,0.405,13.5
25/07/18,0.749,25.5
25/07/18,1.09,19.6
25/07/18,0.359,13.7
25/07/18,0.82,21.4
25/07/18,0.423,18.2
25/07/18,1.284,18.2
25/07/18,0.717,23
25/07/18,0.563,26.2
25/07/18,0.435,14
25/07/18,0.491,17.8
25/07/18,0.503,26
25/07/18,0.492,25.5
25/07/18,1.021,13.9
25/07/18,0.47,26
25/07/18,0.581,24.7
25/07/18,1.352,16.5
25/07/18,1.438,14.9
25/07/18,0.753,13.7
25/07/18,0.593,13.7
26/07/18,0.81,20.1
26/07/18,1.095,18.2
26/07/18,0.846,17.1
26/07/18,0.934,17.4
26/07/18,0.979,19.8
26/07/18,0.711,21.4
26/07/18,0.671,17.4
26/07/18,0.414,19.2
26/07/18,0.395,18.3
26/07/18,0.714,23.7
26/07/18,0.529,18.5
26/07/18,0.868,20.7
26/07/18,0.775,23.6
26/07/18,0.803,17.8
26/07/18,0.36,18
26/07/18,0.835,21.9
26/07/18,0.501,17.9
26/07/18,1.179,19.6
26/07/18,0.94,17.3
26/07/18,0.459,18.7
26/07/18,0.525,20.5
26/07/18,0.671,21.2
26/07/18,0.74,17.3
26/07/18,1.041,18.6
27/07/18,0.838,21
27/07/18,1.14,22.4
27/07/18,0.699,19.5
27/07/18,0.89,23
27/07/18,0.479,16.5
27/07/18,0.875,14.8
27/07/18,0.704,14.8
27/07/18,0.635,25.4
27/07/18,0.579,23.1
27/07/18,0.485,15.3
27/07/18,0.651,26
27/07/18,0.544,16
27/07/18,0.575,24
27/07/18,0.491,14.5
27/07/18,0.999,16.9
27/07/18,0.396,14.8
27/07/18,0.774,18.6
27/07/18,0.755,17.6
27/07/18,0.527,25.9
27/07/18,1.281,15.7
27/07/18,0.514,25.7
27/07/18,0.77,20.2
27/07/18,0.594,21.7
27/07/18,0.666,25
28/07/18,1.9,14.6
28/07/18,1.693,16.3
28/07/18,1.2,13.1
28/07/18,1.632,24.1
28/07/18,0.469,13.5
28/07/18,1.653,24.4
28/07/18,1.586,13.4
28/07/18,1.638,22.7
28/07/18,1.819,13.5
28/07/18,1.728,21.5
28/07/18,2.134,14
28/07/18,2.046,13.8
28/07/18,1.483,13.5
28/07/18,2.056,14.2
28/07/18,1.888,13.4
28/07/18,1.628,24.4
28/07/18,1.574,23.7
28/07/18,1.438,13
28/07/18,1.324,13.4
28/07/18,1.724,19.7
28/07/18,1.32,13.1
28/07/18,1.704,16.2
28/07/18,2.004,15.1
28/07/18,1.641,18.1
29/07/18,1.626,13.4
29/07/18,1.864,13.1
29/07/18,1.021,14
29/07/18,1.672,13.2
29/07/18,0.913,20.1
29/07/18,1.065,13.6
29/07/18,1.115,13.9
29/07/18,1.248,13.4
29/07/18,1.318,21.3
29/07/18,0.959,23.6
29/07/18,1.281,22.6
29/07/18,0.92,13.9
29/07/18,0.713,22.8
29/07/18,0.931,14
29/07/18,0.856,24.8
29/07/18,0.726,24.7
29/07/18,0.674,23.5
29/07/18,0.713,25.2
29/07/18,0.672,25
29/07/18,0.577,21.4
29/07/18,0.653,19.8
29/07/18,0.787,18.1
29/07/18,1.371,14.5
29/07/18,1.109,16.1
30/07/18,0.693,20.6
30/07/18,0.736,22.2
30/07/18,0.85,19.2
30/07/18,0.608,20.1
30/07/18,1.104,15.9
30/07/18,0.619,18.4
30/07/18,0.701,22.1
30/07/18,0.72,25.2
30/07/18,0.665,23.3
30/07/18,0.52,17.7
30/07/18,0.526,19.4
30/07/18,0.486,26.4
